,시도별,year,month,value,type,purpose
9710,인천,2021,11,160488.0,화물,자가용
9711,광주,2021,11,77755.0,화물,자가용
9712,대전,2021,11,73168.0,화물,자가용
9713,울산,2021,11,60804.0,화물,자가용
9714,세종,2021,11,14715.0,화물,자가용
9715,경기,2021,11,697363.0,화물,자가용
9716,강원,2021,11,149300.0,화물,자가용
9717,충북,2021,11,142786.0,화물,자가용
9718,충남,2021,11,203923.0,화물,자가용
9719,전북,2021,11,170525.0,화물,자가용
9720,전남,2021,11,223808.0,화물,자가용
9721,경북,2021,11,292056.0,화물,자가용
9722,경남,2021,11,264489.0,화물,자가용
9723,제주,2021,11,78056.0,화물,자가용
9724,서울,2021,11,58831.0,화물,영업용
9725,부산,2021,11,34332.0,화물,영업용
9726,대구,2021,11,19514.0,화물,영업용
9727,인천,2021,11,32716.0,화물,영업용
9728,광주,2021,11,13774.0,화물,영업용
9729,대전,2021,11,11883.0,화물,영업용
9730,울산,2021,11,9598.0,화물,영업용
9731,세종,2021,11,1683.0,화물,영업용
9732,경기,2021,11,122235.0,화물,영업용
9733,강원,2021,11,8786.0,화물,영업용
9734,충북,2021,11,14953.0,화물,영업용
9735,충남,2021,11,18530.0,화물,영업용
9736,전북,2021,11,15699.0,화물,영업용
9737,전남,2021,11,20551.0,화물,영업용
9738,경북,2021,11,24531.0,화물,영업용
9739,경남,2021,11,25628.0,화물,영업용
9740,제주,2021,11,3763.0,화물,영업용
9741,서울,2021,11,374.0,특수,관용
9742,부산,2021,11,144.0,특수,관용
9743,대구,2021,11,123.0,특수,관용
9744,인천,2021,11,122.0,특수,관용
9745,광주,2021,11,82.0,특수,관용
9746,대전,2021,11,68.0,특수,관용
9747,울산,2021,11,44.0,특수,관용
9748,세종,2021,11,50.0,특수,관용
9749,경기,2021,11,571.0,특수,관용
9750,강원,2021,11,190.0,특수,관용
9751,충북,2021,11,128.0,특수,관용
9752,충남,2021,11,282.0,특수,관용
9753,전북,2021,11,162.0,특수,관용
9754,전남,2021,11,188.0,특수,관용
9755,경북,2021,11,263.0,특수,관용
9756,경남,2021,11,208.0,특수,관용
9757,제주,2021,11,76.0,특수,관용
9758,서울,2021,11,4318.0,특수,자가용
9759,부산,2021,11,2341.0,특수,자가용
9760,대구,2021,11,1966.0,특수,자가용
9761,인천,2021,11,2698.0,특수,자가용
9762,광주,2021,11,1370.0,특수,자가용
9763,대전,2021,11,1444.0,특수,자가용
9764,울산,2021,11,985.0,특수,자가용
9765,세종,2021,11,459.0,특수,자가용
9766,경기,2021,11,12427.0,특수,자가용
9767,강원,2021,11,2182.0,특수,자가용
9768,충북,2021,11,2237.0,특수,자가용
9769,충남,2021,11,2942.0,특수,자가용
9770,전북,2021,11,2244.0,특수,자가용
9771,전남,2021,11,3026.0,특수,자가용
9772,경북,2021,11,3619.0,특수,자가용
9773,경남,2021,11,3570.0,특수,자가용
9774,제주,2021,11,1001.0,특수,자가용
9775,서울,2021,11,5104.0,특수,영업용
9776,부산,2021,11,8932.0,특수,영업용
9777,대구,2021,11,2118.0,특수,영업용
9778,인천,2021,11,5417.0,특수,영업용
9779,광주,2021,11,1853.0,특수,영업용
9780,대전,2021,11,1676.0,특수,영업용
9781,울산,2021,11,2212.0,특수,영업용
9782,세종,2021,11,169.0,특수,영업용
9783,경기,2021,11,11681.0,특수,영업용
9784,강원,2021,11,1805.0,특수,영업용
9785,충북,2021,11,2787.0,특수,영업용
9786,충남,2021,11,3105.0,특수,영업용
9787,전북,2021,11,2309.0,특수,영업용
9788,전남,2021,11,4998.0,특수,영업용
9789,경북,2021,11,5155.0,특수,영업용
9790,경남,2021,11,5594.0,특수,영업용
9791,제주,2021,11,647.0,특수,영업용
9792,서울,2021,12,4646.0,승용,관용
9793,부산,2021,12,1769.0,승용,관용
9794,대구,2021,12,989.0,승용,관용
9795,인천,2021,12,1625.0,승용,관용
9796,광주,2021,12,857.0,승용,관용
9797,대전,2021,12,667.0,승용,관용
9798,울산,2021,12,720.0,승용,관용
9799,세종,2021,12,335.0,승용,관용
9800,경기,2021,12,7578.0,승용,관용
9801,강원,2021,12,1875.0,승용,관용
9802,충북,2021,12,1426.0,승용,관용
9803,충남,2021,12,1988.0,승용,관용
9804,전북,2021,12,1844.0,승용,관용
9805,전남,2021,12,2226.0,승용,관용
9806,경북,2021,12,2665.0,승용,관용
9807,경남,2021,12,2489.0,승용,관용
9808,제주,2021,12,849.0,승용,관용
9809,서울,2021,12,2609340.0,승용,자가용
9810,부산,2021,12,1126920.0,승용,자가용
9811,대구,2021,12,995814.0,승용,자가용
9812,인천,2021,12,1153744.0,승용,자가용
9813,광주,2021,12,571183.0,승용,자가용
9814,대전,2021,12,569274.0,승용,자가용
9815,울산,2021,12,484553.0,승용,자가용
9816,세종,2021,12,162159.0,승용,자가용
9817,경기,2021,12,5076494.0,승용,자가용
9818,강원,2021,12,621793.0,승용,자가용
9819,충북,2021,12,681610.0,승용,자가용
9820,충남,2021,12,889050.0,승용,자가용
9821,전북,2021,12,717237.0,승용,자가용
9822,전남,2021,12,706251.0,승용,자가용
9823,경북,2021,12,1107181.0,승용,자가용
9824,경남,2021,12,1389675.0,승용,자가용
9825,제주,2021,12,305984.0,승용,자가용
9826,서울,2021,12,126058.0,승용,영업용
9827,부산,2021,12,98294.0,승용,영업용
9828,대구,2021,12,25478.0,승용,영업용
9829,인천,2021,12,271912.0,승용,영업용
9830,광주,2021,12,14256.0,승용,영업용
9831,대전,2021,12,14732.0,승용,영업용
9832,울산,2021,12,7844.0,승용,영업용
9833,세종,2021,12,856.0,승용,영업용
9834,경기,2021,12,72225.0,승용,영업용
9835,강원,2021,12,11730.0,승용,영업용
9836,충북,2021,12,15944.0,승용,영업용
9837,충남,2021,12,13789.0,승용,영업용
9838,전북,2021,12,16280.0,승용,영업용
9839,전남,2021,12,169875.0,승용,영업용
9840,경북,2021,12,13780.0,승용,영업용
9841,경남,2021,12,86241.0,승용,영업용
9842,제주,2021,12,248544.0,승용,영업용
9843,서울,2021,12,3743.0,승합,관용
9844,부산,2021,12,1313.0,승합,관용
9845,대구,2021,12,950.0,승합,관용
9846,인천,2021,12,1105.0,승합,관용
9847,광주,2021,12,597.0,승합,관용
9848,대전,2021,12,567.0,승합,관용
9849,울산,2021,12,479.0,승합,관용
9850,세종,2021,12,218.0,승합,관용
9851,경기,2021,12,4298.0,승합,관용
9852,강원,2021,12,1604.0,승합,관용
9853,충북,2021,12,1043.0,승합,관용
9854,충남,2021,12,1283.0,승합,관용
9855,전북,2021,12,1348.0,승합,관용
9856,전남,2021,12,1701.0,승합,관용
9857,경북,2021,12,1787.0,승합,관용
9858,경남,2021,12,1935.0,승합,관용
9859,제주,2021,12,489.0,승합,관용
9860,서울,2021,12,81584.0,승합,자가용
9861,부산,2021,12,32641.0,승합,자가용
9862,대구,2021,12,24000.0,승합,자가용
9863,인천,2021,12,34820.0,승합,자가용
9864,광주,2021,12,15892.0,승합,자가용
9865,대전,2021,12,16437.0,승합,자가용
9866,울산,2021,12,11584.0,승합,자가용
9867,세종,2021,12,3643.0,승합,자가용
9868,경기,2021,12,160894.0,승합,자가용
9869,강원,2021,12,22809.0,승합,자가용
9870,충북,2021,12,23776.0,승합,자가용
9871,충남,2021,12,33414.0,승합,자가용
9872,전북,2021,12,26078.0,승합,자가용
9873,전남,2021,12,28836.0,승합,자가용
9874,경북,2021,12,39458.0,승합,자가용
9875,경남,2021,12,42080.0,승합,자가용
9876,제주,2021,12,10948.0,승합,자가용
9877,서울,2021,12,15076.0,승합,영업용
9878,부산,2021,12,6000.0,승합,영업용
9879,대구,2021,12,3878.0,승합,영업용
9880,인천,2021,12,9367.0,승합,영업용
9881,광주,2021,12,2355.0,승합,영업용
9882,대전,2021,12,2127.0,승합,영업용
9883,울산,2021,12,1920.0,승합,영업용
9884,세종,2021,12,471.0,승합,영업용
9885,경기,2021,12,31718.0,승합,영업용
9886,강원,2021,12,3056.0,승합,영업용
9887,충북,2021,12,3737.0,승합,영업용
9888,충남,2021,12,5339.0,승합,영업용
9889,전북,2021,12,4071.0,승합,영업용
9890,전남,2021,12,8076.0,승합,영업용
9891,경북,2021,12,5302.0,승합,영업용
9892,경남,2021,12,7264.0,승합,영업용
9893,제주,2021,12,6857.0,승합,영업용
9894,서울,2021,12,3961.0,화물,관용
9895,부산,2021,12,1583.0,화물,관용
9896,대구,2021,12,1369.0,화물,관용
9897,인천,2021,12,1338.0,화물,관용
9898,광주,2021,12,772.0,화물,관용
9899,대전,2021,12,611.0,화물,관용
9900,울산,2021,12,635.0,화물,관용
9901,세종,2021,12,246.0,화물,관용
9902,경기,2021,12,5608.0,화물,관용
9903,강원,2021,12,2535.0,화물,관용
9904,충북,2021,12,1575.0,화물,관용
9905,충남,2021,12,2375.0,화물,관용
9906,전북,2021,12,2075.0,화물,관용
9907,전남,2021,12,2513.0,화물,관용
9908,경북,2021,12,2971.0,화물,관용
9909,경남,2021,12,2620.0,화물,관용
9910,제주,2021,12,1013.0,화물,관용
9911,서울,2021,12,263488.0,화물,자가용
9912,부산,2021,12,150183.0,화물,자가용
9913,대구,2021,12,134764.0,화물,자가용
9914,인천,2021,12,160398.0,화물,자가용
9915,광주,2021,12,77799.0,화물,자가용
9916,대전,2021,12,73153.0,화물,자가용
9917,울산,2021,12,60816.0,화물,자가용
9918,세종,2021,12,14737.0,화물,자가용
9919,경기,2021,12,698093.0,화물,자가용
9920,강원,2021,12,149664.0,화물,자가용
9921,충북,2021,12,142944.0,화물,자가용
9922,충남,2021,12,204113.0,화물,자가용
9923,전북,2021,12,170473.0,화물,자가용
9924,전남,2021,12,223857.0,화물,자가용
9925,경북,2021,12,292377.0,화물,자가용
9926,경남,2021,12,264596.0,화물,자가용
9927,제주,2021,12,78389.0,화물,자가용
9928,서울,2021,12,58976.0,화물,영업용
9929,부산,2021,12,34436.0,화물,영업용
9930,대구,2021,12,19585.0,화물,영업용
9931,인천,2021,12,32790.0,화물,영업용
9932,광주,2021,12,13757.0,화물,영업용
9933,대전,2021,12,11920.0,화물,영업용
9934,울산,2021,12,9610.0,화물,영업용
9935,세종,2021,12,1683.0,화물,영업용
9936,경기,2021,12,122639.0,화물,영업용
9937,강원,2021,12,8840.0,화물,영업용
9938,충북,2021,12,15033.0,화물,영업용
9939,충남,2021,12,18569.0,화물,영업용
9940,전북,2021,12,15739.0,화물,영업용
9941,전남,2021,12,20667.0,화물,영업용
9942,경북,2021,12,24577.0,화물,영업용
9943,경남,2021,12,25724.0,화물,영업용
9944,제주,2021,12,3786.0,화물,영업용
9945,서울,2021,12,397.0,특수,관용
9946,부산,2021,12,145.0,특수,관용
9947,대구,2021,12,126.0,특수,관용
9948,인천,2021,12,126.0,특수,관용
9949,광주,2021,12,83.0,특수,관용
9950,대전,2021,12,67.0,특수,관용
9951,울산,2021,12,45.0,특수,관용
9952,세종,2021,12,49.0,특수,관용
9953,경기,2021,12,583.0,특수,관용
9954,강원,2021,12,194.0,특수,관용
9955,충북,2021,12,137.0,특수,관용
9956,충남,2021,12,283.0,특수,관용
9957,전북,2021,12,163.0,특수,관용
9958,전남,2021,12,193.0,특수,관용
9959,경북,2021,12,265.0,특수,관용
9960,경남,2021,12,210.0,특수,관용
9961,제주,2021,12,75.0,특수,관용
9962,서울,2021,12,4387.0,특수,자가용
9963,부산,2021,12,2392.0,특수,자가용
9964,대구,2021,12,2019.0,특수,자가용
9965,인천,2021,12,2753.0,특수,자가용
9966,광주,2021,12,1382.0,특수,자가용
9967,대전,2021,12,1465.0,특수,자가용
9968,울산,2021,12,1002.0,특수,자가용
9969,세종,2021,12,474.0,특수,자가용
9970,경기,2021,12,12603.0,특수,자가용
9971,강원,2021,12,2229.0,특수,자가용
9972,충북,2021,12,2291.0,특수,자가용
9973,충남,2021,12,3026.0,특수,자가용
9974,전북,2021,12,2293.0,특수,자가용
9975,전남,2021,12,3074.0,특수,자가용
9976,경북,2021,12,3696.0,특수,자가용
9977,경남,2021,12,3635.0,특수,자가용
9978,제주,2021,12,1012.0,특수,자가용
9979,서울,2021,12,5087.0,특수,영업용
9980,부산,2021,12,8932.0,특수,영업용
9981,대구,2021,12,2123.0,특수,영업용
9982,인천,2021,12,5427.0,특수,영업용
9983,광주,2021,12,1850.0,특수,영업용
9984,대전,2021,12,1682.0,특수,영업용
9985,울산,2021,12,2221.0,특수,영업용
9986,세종,2021,12,171.0,특수,영업용
9987,경기,2021,12,11719.0,특수,영업용
9988,강원,2021,12,1817.0,특수,영업용
9989,충북,2021,12,2785.0,특수,영업용
9990,충남,2021,12,3121.0,특수,영업용
9991,전북,2021,12,2319.0,특수,영업용
9992,전남,2021,12,5013.0,특수,영업용
9993,경북,2021,12,5141.0,특수,영업용
9994,경남,2021,12,5580.0,특수,영업용
9995,제주,2021,12,648.0,특수,영업용
9996,서울,2022,01,4652.0,승용,관용
9997,부산,2022,01,1713.0,승용,관용
9998,대구,2022,01,994.0,승용,관용
9999,인천,2022,01,1610.0,승용,관용
10000,광주,2022,01,838.0,승용,관용
10001,대전,2022,01,658.0,승용,관용
10002,울산,2022,01,717.0,승용,관용
10003,세종,2022,01,336.0,승용,관용
10004,경기,2022,01,7553.0,승용,관용
10005,강원,2022,01,1876.0,승용,관용
10006,충북,2022,01,1389.0,승용,관용
10007,충남,2022,01,1967.0,승용,관용
10008,전북,2022,01,1843.0,승용,관용
10009,전남,2022,01,2218.0,승용,관용
10010,경북,2022,01,2610.0,승용,관용
10011,경남,2022,01,2492.0,승용,관용
10012,제주,2022,01,845.0,승용,관용
10013,서울,2022,01,2611774.0,승용,자가용
10014,부산,2022,01,1129048.0,승용,자가용
10015,대구,2022,01,997376.0,승용,자가용
10016,인천,2022,01,1157582.0,승용,자가용
10017,광주,2022,01,572692.0,승용,자가용
10018,대전,2022,01,570244.0,승용,자가용
10019,울산,2022,01,485475.0,승용,자가용
10020,세종,2022,01,163627.0,승용,자가용
10021,경기,2022,01,5091285.0,승용,자가용
10022,강원,2022,01,623688.0,승용,자가용
10023,충북,2022,01,683248.0,승용,자가용
10024,충남,2022,01,891618.0,승용,자가용
10025,전북,2022,01,718750.0,승용,자가용
10026,전남,2022,01,708230.0,승용,자가용
10027,경북,2022,01,1109754.0,승용,자가용
10028,경남,2022,01,1392549.0,승용,자가용
10029,제주,2022,01,306873.0,승용,자가용
10030,서울,2022,01,125421.0,승용,영업용
10031,부산,2022,01,99823.0,승용,영업용
10032,대구,2022,01,25573.0,승용,영업용
10033,인천,2022,01,272620.0,승용,영업용
10034,광주,2022,01,14259.0,승용,영업용
10035,대전,2022,01,14790.0,승용,영업용
10036,울산,2022,01,7844.0,승용,영업용
10037,세종,2022,01,858.0,승용,영업용
10038,경기,2022,01,72979.0,승용,영업용
10039,강원,2022,01,11794.0,승용,영업용
10040,충북,2022,01,15883.0,승용,영업용
10041,충남,2022,01,13774.0,승용,영업용
10042,전북,2022,01,16179.0,승용,영업용
10043,전남,2022,01,170240.0,승용,영업용
10044,경북,2022,01,13742.0,승용,영업용
10045,경남,2022,01,87373.0,승용,영업용
10046,제주,2022,01,250736.0,승용,영업용
10047,서울,2022,01,3744.0,승합,관용
10048,부산,2022,01,1312.0,승합,관용
10049,대구,2022,01,938.0,승합,관용
10050,인천,2022,01,1109.0,승합,관용
10051,광주,2022,01,604.0,승합,관용
10052,대전,2022,01,557.0,승합,관용
10053,울산,2022,01,482.0,승합,관용
10054,세종,2022,01,218.0,승합,관용
10055,경기,2022,01,4310.0,승합,관용
10056,강원,2022,01,1606.0,승합,관용
10057,충북,2022,01,1047.0,승합,관용
10058,충남,2022,01,1312.0,승합,관용
10059,전북,2022,01,1353.0,승합,관용
10060,전남,2022,01,1707.0,승합,관용
10061,경북,2022,01,1801.0,승합,관용
10062,경남,2022,01,1936.0,승합,관용
10063,제주,2022,01,492.0,승합,관용
10064,서울,2022,01,81140.0,승합,자가용
10065,부산,2022,01,32554.0,승합,자가용
10066,대구,2022,01,23940.0,승합,자가용
10067,인천,2022,01,34678.0,승합,자가용
10068,광주,2022,01,15882.0,승합,자가용
10069,대전,2022,01,16371.0,승합,자가용
10070,울산,2022,01,11542.0,승합,자가용
10071,세종,2022,01,3656.0,승합,자가용
10072,경기,2022,01,160639.0,승합,자가용
10073,강원,2022,01,22781.0,승합,자가용
10074,충북,2022,01,23685.0,승합,자가용
10075,충남,2022,01,33334.0,승합,자가용
10076,전북,2022,01,26016.0,승합,자가용
10077,전남,2022,01,28760.0,승합,자가용
10078,경북,2022,01,39400.0,승합,자가용
10079,경남,2022,01,42033.0,승합,자가용
10080,제주,2022,01,10931.0,승합,자가용
10081,서울,2022,01,14975.0,승합,영업용
10082,부산,2022,01,6005.0,승합,영업용
10083,대구,2022,01,3868.0,승합,영업용
10084,인천,2022,01,9222.0,승합,영업용
10085,광주,2022,01,2355.0,승합,영업용
10086,대전,2022,01,2131.0,승합,영업용
10087,울산,2022,01,1918.0,승합,영업용
10088,세종,2022,01,467.0,승합,영업용
10089,경기,2022,01,31670.0,승합,영업용
10090,강원,2022,01,3046.0,승합,영업용
10091,충북,2022,01,3746.0,승합,영업용
10092,충남,2022,01,5326.0,승합,영업용
10093,전북,2022,01,4053.0,승합,영업용
10094,전남,2022,01,7913.0,승합,영업용
10095,경북,2022,01,5316.0,승합,영업용
10096,경남,2022,01,7276.0,승합,영업용
10097,제주,2022,01,6820.0,승합,영업용
10098,서울,2022,01,3952.0,화물,관용
10099,부산,2022,01,1589.0,화물,관용
10100,대구,2022,01,1381.0,화물,관용
10101,인천,2022,01,1335.0,화물,관용
10102,광주,2022,01,784.0,화물,관용
10103,대전,2022,01,876.0,화물,관용
10104,울산,2022,01,637.0,화물,관용
10105,세종,2022,01,245.0,화물,관용
10106,경기,2022,01,5623.0,화물,관용
10107,강원,2022,01,2533.0,화물,관용
10108,충북,2022,01,1571.0,화물,관용
10109,충남,2022,01,2387.0,화물,관용
10110,전북,2022,01,2082.0,화물,관용
10111,전남,2022,01,2502.0,화물,관용
10112,경북,2022,01,2960.0,화물,관용
10113,경남,2022,01,2626.0,화물,관용
10114,제주,2022,01,1015.0,화물,관용
10115,서울,2022,01,263349.0,화물,자가용
10116,부산,2022,01,150310.0,화물,자가용
10117,대구,2022,01,135073.0,화물,자가용
10118,인천,2022,01,160627.0,화물,자가용
10119,광주,2022,01,77958.0,화물,자가용
10120,대전,2022,01,73121.0,화물,자가용
10121,울산,2022,01,60897.0,화물,자가용
10122,세종,2022,01,14818.0,화물,자가용
10123,경기,2022,01,700160.0,화물,자가용
10124,강원,2022,01,150166.0,화물,자가용
10125,충북,2022,01,143473.0,화물,자가용
10126,충남,2022,01,204757.0,화물,자가용
10127,전북,2022,01,170992.0,화물,자가용
10128,전남,2022,01,224523.0,화물,자가용
10129,경북,2022,01,293343.0,화물,자가용
10130,경남,2022,01,265303.0,화물,자가용
10131,제주,2022,01,78714.0,화물,자가용
10132,서울,2022,01,59088.0,화물,영업용
10133,부산,2022,01,34560.0,화물,영업용
10134,대구,2022,01,19658.0,화물,영업용
10135,인천,2022,01,32849.0,화물,영업용
10136,광주,2022,01,13812.0,화물,영업용
10137,대전,2022,01,11956.0,화물,영업용
10138,울산,2022,01,9639.0,화물,영업용
10139,세종,2022,01,1696.0,화물,영업용
10140,경기,2022,01,123004.0,화물,영업용
10141,강원,2022,01,8848.0,화물,영업용
10142,충북,2022,01,15050.0,화물,영업용
10143,충남,2022,01,18611.0,화물,영업용
10144,전북,2022,01,15725.0,화물,영업용
10145,전남,2022,01,20690.0,화물,영업용
10146,경북,2022,01,24590.0,화물,영업용
10147,경남,2022,01,25813.0,화물,영업용
10148,제주,2022,01,3804.0,화물,영업용
10149,서울,2022,01,396.0,특수,관용
10150,부산,2022,01,146.0,특수,관용
10151,대구,2022,01,129.0,특수,관용
10152,인천,2022,01,127.0,특수,관용
10153,광주,2022,01,83.0,특수,관용
10154,대전,2022,01,74.0,특수,관용
10155,울산,2022,01,45.0,특수,관용
10156,세종,2022,01,50.0,특수,관용
10157,경기,2022,01,583.0,특수,관용
10158,강원,2022,01,194.0,특수,관용
10159,충북,2022,01,137.0,특수,관용
10160,충남,2022,01,280.0,특수,관용
10161,전북,2022,01,164.0,특수,관용
10162,전남,2022,01,194.0,특수,관용
10163,경북,2022,01,267.0,특수,관용
10164,경남,2022,01,210.0,특수,관용
10165,제주,2022,01,74.0,특수,관용
10166,서울,2022,01,4470.0,특수,자가용
10167,부산,2022,01,2438.0,특수,자가용
10168,대구,2022,01,2058.0,특수,자가용
10169,인천,2022,01,2800.0,특수,자가용
10170,광주,2022,01,1415.0,특수,자가용
10171,대전,2022,01,1469.0,특수,자가용
10172,울산,2022,01,1025.0,특수,자가용
10173,세종,2022,01,478.0,특수,자가용
10174,경기,2022,01,12849.0,특수,자가용
10175,강원,2022,01,2264.0,특수,자가용
10176,충북,2022,01,2358.0,특수,자가용
10177,충남,2022,01,3035.0,특수,자가용
10178,전북,2022,01,2322.0,특수,자가용
10179,전남,2022,01,3105.0,특수,자가용
10180,경북,2022,01,3776.0,특수,자가용
10181,경남,2022,01,3701.0,특수,자가용
10182,제주,2022,01,1021.0,특수,자가용
10183,서울,2022,01,5113.0,특수,영업용
10184,부산,2022,01,8958.0,특수,영업용
10185,대구,2022,01,2137.0,특수,영업용
10186,인천,2022,01,5426.0,특수,영업용
10187,광주,2022,01,1850.0,특수,영업용
10188,대전,2022,01,1690.0,특수,영업용
10189,울산,2022,01,2223.0,특수,영업용
10190,세종,2022,01,170.0,특수,영업용
10191,경기,2022,01,11735.0,특수,영업용
10192,강원,2022,01,1819.0,특수,영업용
10193,충북,2022,01,2794.0,특수,영업용
10194,충남,2022,01,3122.0,특수,영업용
10195,전북,2022,01,2334.0,특수,영업용
10196,전남,2022,01,5029.0,특수,영업용
10197,경북,2022,01,5172.0,특수,영업용
10198,경남,2022,01,5637.0,특수,영업용
10199,제주,2022,01,652.0,특수,영업용
10200,서울,2022,02,4643.0,승용,관용
10201,부산,2022,02,1713.0,승용,관용
10202,대구,2022,02,990.0,승용,관용
10203,인천,2022,02,1602.0,승용,관용
10204,광주,2022,02,826.0,승용,관용
10205,대전,2022,02,660.0,승용,관용
10206,울산,2022,02,715.0,승용,관용
10207,세종,2022,02,337.0,승용,관용
10208,경기,2022,02,7544.0,승용,관용
10209,강원,2022,02,1881.0,승용,관용
10210,충북,2022,02,1391.0,승용,관용
10211,충남,2022,02,1957.0,승용,관용
10212,전북,2022,02,1849.0,승용,관용
10213,전남,2022,02,2218.0,승용,관용
10214,경북,2022,02,2610.0,승용,관용
10215,경남,2022,02,2485.0,승용,관용
10216,제주,2022,02,842.0,승용,관용
10217,서울,2022,02,2612710.0,승용,자가용
10218,부산,2022,02,1130958.0,승용,자가용
10219,대구,2022,02,998096.0,승용,자가용
10220,인천,2022,02,1161252.0,승용,자가용
10221,광주,2022,02,573178.0,승용,자가용
10222,대전,2022,02,570780.0,승용,자가용
10223,울산,2022,02,486009.0,승용,자가용
10224,세종,2022,02,164601.0,승용,자가용
10225,경기,2022,02,5100546.0,승용,자가용
10226,강원,2022,02,625002.0,승용,자가용
10227,충북,2022,02,684573.0,승용,자가용
10228,충남,2022,02,893645.0,승용,자가용
10229,전북,2022,02,719847.0,승용,자가용
10230,전남,2022,02,710135.0,승용,자가용
10231,경북,2022,02,1111390.0,승용,자가용
10232,경남,2022,02,1394950.0,승용,자가용
10233,제주,2022,02,307805.0,승용,자가용
10234,서울,2022,02,126267.0,승용,영업용
10235,부산,2022,02,101619.0,승용,영업용
10236,대구,2022,02,25650.0,승용,영업용
10237,인천,2022,02,272311.0,승용,영업용
10238,광주,2022,02,14212.0,승용,영업용
10239,대전,2022,02,14914.0,승용,영업용
10240,울산,2022,02,7871.0,승용,영업용
10241,세종,2022,02,860.0,승용,영업용
10242,경기,2022,02,72851.0,승용,영업용
10243,강원,2022,02,11771.0,승용,영업용
10244,충북,2022,02,16038.0,승용,영업용
10245,충남,2022,02,13867.0,승용,영업용
10246,전북,2022,02,16003.0,승용,영업용
10247,전남,2022,02,171285.0,승용,영업용
10248,경북,2022,02,13752.0,승용,영업용
10249,경남,2022,02,87845.0,승용,영업용
10250,제주,2022,02,252130.0,승용,영업용
10251,서울,2022,02,3768.0,승합,관용
10252,부산,2022,02,1300.0,승합,관용
10253,대구,2022,02,940.0,승합,관용
10254,인천,2022,02,1110.0,승합,관용
10255,광주,2022,02,616.0,승합,관용
10256,대전,2022,02,556.0,승합,관용
10257,울산,2022,02,483.0,승합,관용
10258,세종,2022,02,219.0,승합,관용
10259,경기,2022,02,4311.0,승합,관용
10260,강원,2022,02,1568.0,승합,관용
10261,충북,2022,02,1063.0,승합,관용
10262,충남,2022,02,1295.0,승합,관용
10263,전북,2022,02,1353.0,승합,관용
10264,전남,2022,02,1688.0,승합,관용
10265,경북,2022,02,1786.0,승합,관용
10266,경남,2022,02,1897.0,승합,관용
10267,제주,2022,02,486.0,승합,관용
10268,서울,2022,02,80783.0,승합,자가용
10269,부산,2022,02,32464.0,승합,자가용
10270,대구,2022,02,23838.0,승합,자가용
10271,인천,2022,02,34572.0,승합,자가용
10272,광주,2022,02,15837.0,승합,자가용
10273,대전,2022,02,16309.0,승합,자가용
10274,울산,2022,02,11515.0,승합,자가용
10275,세종,2022,02,3677.0,승합,자가용
10276,경기,2022,02,160124.0,승합,자가용
10277,강원,2022,02,22722.0,승합,자가용
10278,충북,2022,02,23698.0,승합,자가용
10279,충남,2022,02,33266.0,승합,자가용
10280,전북,2022,02,25951.0,승합,자가용
10281,전남,2022,02,28704.0,승합,자가용
10282,경북,2022,02,39368.0,승합,자가용
10283,경남,2022,02,41914.0,승합,자가용
10284,제주,2022,02,10912.0,승합,자가용
10285,서울,2022,02,14991.0,승합,영업용
10286,부산,2022,02,6010.0,승합,영업용
10287,대구,2022,02,3852.0,승합,영업용
10288,인천,2022,02,9142.0,승합,영업용
10289,광주,2022,02,2351.0,승합,영업용
10290,대전,2022,02,2130.0,승합,영업용
10291,울산,2022,02,1911.0,승합,영업용
10292,세종,2022,02,466.0,승합,영업용
10293,경기,2022,02,31681.0,승합,영업용
10294,강원,2022,02,3031.0,승합,영업용
10295,충북,2022,02,3741.0,승합,영업용
10296,충남,2022,02,5315.0,승합,영업용
10297,전북,2022,02,4047.0,승합,영업용
10298,전남,2022,02,7894.0,승합,영업용
10299,경북,2022,02,5319.0,승합,영업용
10300,경남,2022,02,7231.0,승합,영업용
10301,제주,2022,02,6803.0,승합,영업용
10302,서울,2022,02,3930.0,화물,관용
10303,부산,2022,02,1584.0,화물,관용
10304,대구,2022,02,1373.0,화물,관용
10305,인천,2022,02,1338.0,화물,관용
10306,광주,2022,02,784.0,화물,관용
10307,대전,2022,02,884.0,화물,관용
10308,울산,2022,02,637.0,화물,관용
10309,세종,2022,02,245.0,화물,관용
10310,경기,2022,02,5614.0,화물,관용
10311,강원,2022,02,2528.0,화물,관용
10312,충북,2022,02,1570.0,화물,관용
10313,충남,2022,02,2383.0,화물,관용
10314,전북,2022,02,2085.0,화물,관용
10315,전남,2022,02,2497.0,화물,관용
10316,경북,2022,02,2951.0,화물,관용
10317,경남,2022,02,2619.0,화물,관용
10318,제주,2022,02,1015.0,화물,관용
10319,서울,2022,02,263107.0,화물,자가용
10320,부산,2022,02,150664.0,화물,자가용
10321,대구,2022,02,135464.0,화물,자가용
10322,인천,2022,02,160784.0,화물,자가용
10323,광주,2022,02,78105.0,화물,자가용
10324,대전,2022,02,73268.0,화물,자가용
10325,울산,2022,02,61035.0,화물,자가용
10326,세종,2022,02,14862.0,화물,자가용
10327,경기,2022,02,701548.0,화물,자가용
10328,강원,2022,02,150745.0,화물,자가용
10329,충북,2022,02,144122.0,화물,자가용
10330,충남,2022,02,205393.0,화물,자가용
